name;height_m;in_service;type;p_i__barg;T_i;T_source;bus_ID;slack_bus;m_dot_i__kg_per_s;demand_m3_per_a;sink_name;sink_scaling;sink_type;sink_profile_id;x_coord;y_coord;source_bus;T_i_source
"house_w318873037";150.92;"true";"house_node";1;283.15;283.15;1633;0;6.72e-05;6.72e-05;NaN;1;NaN;NaN;3418262.94;5369292.359;0;0
"house_w318873038";149.18;"true";"house_node";1;283.15;283.15;1634;0;5.432e-05;5.432e-05;NaN;1;NaN;NaN;3417189.921;5369237.474;0;0
"house_w318873039";150.09;"true";"house_node";1;283.15;283.15;1635;0;5.7493333333e-05;5.7493333333e-05;NaN;1;NaN;NaN;3417970.288;5368962.822;0;0
"house_w318873040";150.51;"true";"house_node";1;283.15;283.15;1636;0;5.117e-05;5.117e-05;NaN;1;NaN;NaN;3418449.806;5369105.99;0;0
"house_w318873042";149.36;"true";"house_node";1;283.15;283.15;1637;0;8.232e-05;8.232e-05;NaN;1;NaN;NaN;3417130.623;5369152.95;0;0
"house_w318873043";150.03;"true";"house_node";1;283.15;283.15;1638;0;6.377e-05;6.377e-05;NaN;1;NaN;NaN;3417663.549;5369545.761;0;0
"house_w318873044";149.58;"true";"house_node";1;283.15;283.15;1639;0;8.232e-05;8.232e-05;NaN;1;NaN;NaN;3417752.195;5369692.235;0;0
"house_w318873045";149.98;"true";"house_node";1;283.15;283.15;1640;0;4.942e-05;4.942e-05;NaN;1;NaN;NaN;3417788.049;5369584.157;0;0
"house_w318873046";150.44;"true";"house_node";1;283.15;283.15;1641;0;0.0001064;0.0001064;NaN;1;NaN;NaN;3418065.062;5368955.339;0;0
"house_w318873047";150.33;"true";"house_node";1;283.15;283.15;1642;0;6.93e-05;6.93e-05;NaN;1;NaN;NaN;3418141.955;5369266.665;0;0
"house_w318873048";149.03;"true";"house_node";1;283.15;283.15;1643;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3417098.072;5369164.592;0;0
"house_w318873049";150.15;"true";"house_node";1;283.15;283.15;1644;0;5.11e-05;5.11e-05;NaN;1;NaN;NaN;3417729.977;5368991.968;0;0
"house_w318873050";150.57;"true";"house_node";1;283.15;283.15;1645;0;4.7063333333e-05;4.7063333333e-05;NaN;1;NaN;NaN;3418216.479;5369357.931;0;0
"house_w318873051";150.2;"true";"house_node";1;283.15;283.15;1646;0;5.432e-05;5.432e-05;NaN;1;NaN;NaN;3418065.243;5368922.391;0;0
"house_w318873052";149.33;"true";"house_node";1;283.15;283.15;1647;0;6.3326666667e-05;6.3326666667e-05;NaN;1;NaN;NaN;3417145.756;5369171.698;0;0
"house_w318873053";150.77;"true";"house_node";1;283.15;283.15;1648;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3418520.115;5369143.506;0;0
"house_w318873054";150.45;"true";"house_node";1;283.15;283.15;1649;0;6.146e-05;6.146e-05;NaN;1;NaN;NaN;3417843.94;5369445.592;0;0
"house_w318873055";150.02;"true";"house_node";1;283.15;283.15;1650;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3418131.081;5369340.766;0;0
"house_w318873056";149.91;"true";"house_node";1;283.15;283.15;1651;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417611.754;5369255.664;0;0
"house_w318873057";149.34;"true";"house_node";1;283.15;283.15;1652;0;6.034e-05;6.034e-05;NaN;1;NaN;NaN;3417554.129;5369184.441;0;0
"house_w318873058";150.37;"true";"house_node";1;283.15;283.15;1653;0;3.9386666667e-05;3.9386666667e-05;NaN;1;NaN;NaN;3417941.019;5368987.453;0;0
"house_w318873059";150.33;"true";"house_node";1;283.15;283.15;1654;0;6.3326666667e-05;6.3326666667e-05;NaN;1;NaN;NaN;3418076.704;5368949.432;0;0
"house_w318873060";147.91;"true";"house_node";1;283.15;283.15;1655;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3416977.369;5369228.848;0;0
"house_w318873061";150.06;"true";"house_node";1;283.15;283.15;1656;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417888.435;5369365.536;0;0
"house_w318873063";150.45;"true";"house_node";1;283.15;283.15;1657;0;9.24e-05;9.24e-05;NaN;1;NaN;NaN;3418354.046;5369156.494;0;0
"house_w318873064";150.55;"true";"house_node";1;283.15;283.15;1658;0;6.377e-05;6.377e-05;NaN;1;NaN;NaN;3418374.816;5369002.29;0;0
"house_w318873065";149.06;"true";"house_node";1;283.15;283.15;1659;0;3.8033333333e-05;3.8033333333e-05;NaN;1;NaN;NaN;3417266.597;5369581.633;0;0
"house_w318873066";151.31;"true";"house_node";1;283.15;283.15;1660;0;0.000100706666667;0.000100706666667;NaN;1;NaN;NaN;3418169.13;5369083.105;0;0
"house_w318873067";149.04;"true";"house_node";1;283.15;283.15;1661;0;3.0683333333e-05;3.0683333333e-05;NaN;1;NaN;NaN;3417334.637;5369530.236;0;0
"house_w318873068";149.67;"true";"house_node";1;283.15;283.15;1662;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417660.355;5369586.933;0;0
"house_w318873069";150.59;"true";"house_node";1;283.15;283.15;1663;0;4.942e-05;4.942e-05;NaN;1;NaN;NaN;3418356.955;5369049.507;0;0
"house_w318873070";149.11;"true";"house_node";1;283.15;283.15;1664;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417385.223;5369540.174;0;0
"house_w318873071";150.41;"true";"house_node";1;283.15;283.15;1665;0;6.93e-05;6.93e-05;NaN;1;NaN;NaN;3417738.535;5369482.344;0;0
"house_w318873072";149.36;"true";"house_node";1;283.15;283.15;1666;0;0.00010101;0.00010101;NaN;1;NaN;NaN;3417943.346;5369591.84;0;0
"house_w318873073";148.98;"true";"house_node";1;283.15;283.15;1667;0;6.377e-05;6.377e-05;NaN;1;NaN;NaN;3417333.764;5369549.056;0;0
"house_w318873074";149.72;"true";"house_node";1;283.15;283.15;1668;0;6.6056666667e-05;6.6056666667e-05;NaN;1;NaN;NaN;3417629.861;5369579.217;0;0
"house_w318873075";149.07;"true";"house_node";1;283.15;283.15;1669;0;3.6096666667e-05;3.6096666667e-05;NaN;1;NaN;NaN;3417229.431;5369558.266;0;0
"house_w318873076";150.74;"true";"house_node";1;283.15;283.15;1670;0;8.3836666667e-05;8.3836666667e-05;NaN;1;NaN;NaN;3418335.624;5369046.369;0;0
"house_w318873077";149.07;"true";"house_node";1;283.15;283.15;1671;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417387.278;5369560.047;0;0
"house_w318873078";150.39;"true";"house_node";1;283.15;283.15;1672;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417668.055;5369507.007;0;0
"house_w318873079";150.48;"true";"house_node";1;283.15;283.15;1673;0;6.6056666667e-05;6.6056666667e-05;NaN;1;NaN;NaN;3417737.679;5369505.847;0;0
"house_w318873080";150.89;"true";"house_node";1;283.15;283.15;1674;0;5.5253333333e-05;5.5253333333e-05;NaN;1;NaN;NaN;3418109.879;5369059.475;0;0
"house_w318873081";149.12;"true";"house_node";1;283.15;283.15;1675;0;6.377e-05;6.377e-05;NaN;1;NaN;NaN;3417339.009;5369570.025;0;0
"house_w318873082";149.49;"true";"house_node";1;283.15;283.15;1676;0;3.0193333333e-05;3.0193333333e-05;NaN;1;NaN;NaN;3417312.812;5369425.225;0;0
"house_w318873083";149.08;"true";"house_node";1;283.15;283.15;1677;0;0.000104463333333;0.000104463333333;NaN;1;NaN;NaN;3417233.141;5369587.143;0;0
"house_w318873084";150.68;"true";"house_node";1;283.15;283.15;1678;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3418310.548;5369044.815;0;0
"house_w318873085";150.23;"true";"house_node";1;283.15;283.15;1679;0;5.474e-05;5.474e-05;NaN;1;NaN;NaN;3417735.673;5369528.635;0;0
"house_w318873086";150.91;"true";"house_node";1;283.15;283.15;1680;0;3.941e-05;3.941e-05;NaN;1;NaN;NaN;3418290.142;5369050.31;0;0
"house_w318873087";149.2;"true";"house_node";1;283.15;283.15;1681;0;3.0193333333e-05;3.0193333333e-05;NaN;1;NaN;NaN;3417195.249;5369563.343;0;0
"house_w318873088";150.47;"true";"house_node";1;283.15;283.15;1682;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417778.717;5369484.661;0;0
"house_w318873089";149.3;"true";"house_node";1;283.15;283.15;1683;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417278.129;5369434.739;0;0
"house_w318873090";150.84;"true";"house_node";1;283.15;283.15;1684;0;0.0001253;0.0001253;NaN;1;NaN;NaN;3418270.115;5369046.322;0;0
"house_w318873091";150.55;"true";"house_node";1;283.15;283.15;1685;0;3.6563333333e-05;3.6563333333e-05;NaN;1;NaN;NaN;3417869.515;5369506.674;0;0
"house_w318873092";149.24;"true";"house_node";1;283.15;283.15;1686;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3417251.374;5369503.219;0;0
"house_w318873093";149.62;"true";"house_node";1;283.15;283.15;1687;0;3.0613333333e-05;3.0613333333e-05;NaN;1;NaN;NaN;3417739.4;5369609.397;0;0
"house_w318873094";150.47;"true";"house_node";1;283.15;283.15;1688;0;5.2406666667e-05;5.2406666667e-05;NaN;1;NaN;NaN;3417775.374;5369507.132;0;0
"house_w318873095";149.2;"true";"house_node";1;283.15;283.15;1689;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417260.287;5369440.413;0;0
"house_w318873096";151.11;"true";"house_node";1;283.15;283.15;1690;0;5.117e-05;5.117e-05;NaN;1;NaN;NaN;3418249.724;5369043.855;0;0
"house_w318873097";150.8;"true";"house_node";1;283.15;283.15;1691;0;6.377e-05;6.377e-05;NaN;1;NaN;NaN;3418256.057;5369019.598;0;0
"house_w318873098";149.23;"true";"house_node";1;283.15;283.15;1692;0;6.034e-05;6.034e-05;NaN;1;NaN;NaN;3417239.839;5369439.642;0;0
"house_w318873099";151.14;"true";"house_node";1;283.15;283.15;1693;0;3.7706666667e-05;3.7706666667e-05;NaN;1;NaN;NaN;3418227.161;5369042.383;0;0
"house_w318873100";150.52;"true";"house_node";1;283.15;283.15;1694;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417796.127;5369533.011;0;0
"house_w318873101";151.05;"true";"house_node";1;283.15;283.15;1695;0;6.4563333333e-05;6.4563333333e-05;NaN;1;NaN;NaN;3418174.824;5369033.5;0;0
"house_w318873102";150.09;"true";"house_node";1;283.15;283.15;1696;0;4.7063333333e-05;4.7063333333e-05;NaN;1;NaN;NaN;3417810.626;5369562.859;0;0
"house_w318873103";149.87;"true";"house_node";1;283.15;283.15;1697;0;6.272e-05;6.272e-05;NaN;1;NaN;NaN;3417970.167;5369571.498;0;0
"house_w318873104";150.58;"true";"house_node";1;283.15;283.15;1698;0;0.000137176666667;0.000137176666667;NaN;1;NaN;NaN;3418367.606;5368980.283;0;0
"house_w318873107";149.92;"true";"house_node";1;283.15;283.15;1699;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417799.275;5369602;0;0
"house_w318873109";149.91;"true";"house_node";1;283.15;283.15;1700;0;8.3836666667e-05;8.3836666667e-05;NaN;1;NaN;NaN;3417844.027;5369561.65;0;0
"house_w318873110";149.88;"true";"house_node";1;283.15;283.15;1701;0;5.4926666667e-05;5.4926666667e-05;NaN;1;NaN;NaN;3417841.407;5369569.092;0;0
"house_w318873112";148.99;"true";"house_node";1;283.15;283.15;1702;0;5.432e-05;5.432e-05;NaN;1;NaN;NaN;3417355.55;5369566.635;0;0
"house_w318873113";149.64;"true";"house_node";1;283.15;283.15;1703;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3417753.202;5369630.719;0;0
"house_w318873114";149.78;"true";"house_node";1;283.15;283.15;1704;0;0.000104463333333;0.000104463333333;NaN;1;NaN;NaN;3417835.701;5369590.065;0;0
"house_w318873115";148.99;"true";"house_node";1;283.15;283.15;1705;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417306.493;5369578.939;0;0
"house_w318873116";149.73;"true";"house_node";1;283.15;283.15;1706;0;7.1096666667e-05;7.1096666667e-05;NaN;1;NaN;NaN;3417829.295;5369608.985;0;0
"house_w318873117";150.3;"true";"house_node";1;283.15;283.15;1707;0;4.8906666667e-05;4.8906666667e-05;NaN;1;NaN;NaN;3417709.771;5369461.325;0;0
"house_w318873118";149.53;"true";"house_node";1;283.15;283.15;1708;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417858.509;5369633.315;0;0
"house_w318873120";150.6;"true";"house_node";1;283.15;283.15;1709;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417890.533;5369505.537;0;0
"house_w318873121";149.1;"true";"house_node";1;283.15;283.15;1710;0;3.1266666667e-05;3.1266666667e-05;NaN;1;NaN;NaN;3417254.655;5369521.84;0;0
"house_w318873122";149.55;"true";"house_node";1;283.15;283.15;1711;0;3.0613333333e-05;3.0613333333e-05;NaN;1;NaN;NaN;3417722.413;5369601.857;0;0
"house_w318873123";149.68;"true";"house_node";1;283.15;283.15;1712;0;3.6563333333e-05;3.6563333333e-05;NaN;1;NaN;NaN;3417825.949;5369628.269;0;0
"house_w318873124";149.69;"true";"house_node";1;283.15;283.15;1713;0;0.000269966666667;0.000269966666667;NaN;1;NaN;NaN;3417815.264;5369642.331;0;0
"house_w318873125";150.14;"true";"house_node";1;283.15;283.15;1714;0;0.000121286666667;0.000121286666667;NaN;1;NaN;NaN;3417927.253;5369530.766;0;0
"house_w318873126";149.52;"true";"house_node";1;283.15;283.15;1715;0;0.000121286666667;0.000121286666667;NaN;1;NaN;NaN;3417662.181;5369674.285;0;0
"house_w318873127";149.87;"true";"house_node";1;283.15;283.15;1716;0;6.0573333333e-05;6.0573333333e-05;NaN;1;NaN;NaN;3417700.325;5369565.607;0;0
"house_w318873128";149.53;"true";"house_node";1;283.15;283.15;1717;0;4.7063333333e-05;4.7063333333e-05;NaN;1;NaN;NaN;3417864.057;5369617.302;0;0
"house_w318873129";150.69;"true";"house_node";1;283.15;283.15;1718;0;6.2113333333e-05;6.2113333333e-05;NaN;1;NaN;NaN;3417920.017;5369501.74;0;0
"house_w318873130";149.03;"true";"house_node";1;283.15;283.15;1719;0;5.1823333333e-05;5.1823333333e-05;NaN;1;NaN;NaN;3417256.947;5369542.159;0;0
"house_w318873131";149.6;"true";"house_node";1;283.15;283.15;1720;0;6.377e-05;6.377e-05;NaN;1;NaN;NaN;3417705.445;5369596.209;0;0
"house_w318873132";149.1;"true";"house_node";1;283.15;283.15;1721;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417299.85;5369540.631;0;0
"house_w318873133";149.21;"true";"house_node";1;283.15;283.15;1722;0;9.24e-05;9.24e-05;NaN;1;NaN;NaN;3417672.7;5369643.59;0;0
"house_w318873134";149.32;"true";"house_node";1;283.15;283.15;1723;0;5.4716666667e-05;5.4716666667e-05;NaN;1;NaN;NaN;3417284.574;5369383.516;0;0
"house_w318873135";149.24;"true";"house_node";1;283.15;283.15;1724;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3417293.306;5369463.618;0;0
"house_w318873136";150.48;"true";"house_node";1;283.15;283.15;1725;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417698.966;5369514.12;0;0
"house_w318873137";149.36;"true";"house_node";1;283.15;283.15;1726;0;6.503e-05;6.503e-05;NaN;1;NaN;NaN;3417871.748;5369598.773;0;0
"house_w318873138";149.15;"true";"house_node";1;283.15;283.15;1727;0;5.313e-05;5.313e-05;NaN;1;NaN;NaN;3417259.606;5369560.966;0;0
"house_w318873139";149.55;"true";"house_node";1;283.15;283.15;1728;0;6.4563333333e-05;6.4563333333e-05;NaN;1;NaN;NaN;3417681.913;5369598.753;0;0
"house_w318873140";149.27;"true";"house_node";1;283.15;283.15;1729;0;3.6563333333e-05;3.6563333333e-05;NaN;1;NaN;NaN;3417268.497;5369388.434;0;0
"house_w318873141";149.49;"true";"house_node";1;283.15;283.15;1730;0;4.746e-05;4.746e-05;NaN;1;NaN;NaN;3417255.889;5369394.352;0;0
"house_w318873142";150.57;"true";"house_node";1;283.15;283.15;1731;0;5.6956666667e-05;5.6956666667e-05;NaN;1;NaN;NaN;3418369.096;5369046.747;0;0
"house_w318873144";149.54;"true";"house_node";1;283.15;283.15;1732;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417616.898;5369600.464;0;0
"house_w318873147";148.9;"true";"house_node";1;283.15;283.15;1733;0;5.313e-05;5.313e-05;NaN;1;NaN;NaN;3417306.732;5369558.647;0;0
"house_w336644718";150.18;"true";"house_node";1;283.15;283.15;1734;0;7.14e-05;7.14e-05;NaN;1;NaN;NaN;3417702.7;5369033.511;0;0
"house_w336644721";149.95;"true";"house_node";1;283.15;283.15;1735;0;3.8033333333e-05;3.8033333333e-05;NaN;1;NaN;NaN;3417543.45;5368952.852;0;0
"house_w336644723";150.01;"true";"house_node";1;283.15;283.15;1736;0;5.117e-05;5.117e-05;NaN;1;NaN;NaN;3417577.704;5369012.133;0;0
"house_w336644725";150.04;"true";"house_node";1;283.15;283.15;1737;0;6.0223333333e-05;6.0223333333e-05;NaN;1;NaN;NaN;3417599.737;5369003.587;0;0
"house_w336644728";150.05;"true";"house_node";1;283.15;283.15;1738;0;5.278e-05;5.278e-05;NaN;1;NaN;NaN;3417618.833;5369007.799;0;0
"house_w336644733";150.07;"true";"house_node";1;283.15;283.15;1739;0;8.3836666667e-05;8.3836666667e-05;NaN;1;NaN;NaN;3417629.653;5369005.511;0;0
"house_w336644737";149.92;"true";"house_node";1;283.15;283.15;1740;0;6.377e-05;6.377e-05;NaN;1;NaN;NaN;3417614.117;5369037.164;0;0
"house_w336644738";149.98;"true";"house_node";1;283.15;283.15;1741;0;6.545e-05;6.545e-05;NaN;1;NaN;NaN;3417942.449;5368910.781;0;0
"house_w357214803";148.75;"true";"house_node";1;283.15;283.15;1742;0;5.7516666667e-05;5.7516666667e-05;NaN;1;NaN;NaN;3416811.506;5369442.989;0;0
"house_w357214804";148.36;"true";"house_node";1;283.15;283.15;1743;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3416929.548;5369396.313;0;0
"house_w357214805";148.57;"true";"house_node";1;283.15;283.15;1744;0;5.915e-05;5.915e-05;NaN;1;NaN;NaN;3416917.237;5369446.524;0;0
"house_w357214806";148.26;"true";"house_node";1;283.15;283.15;1745;0;5.1613333333e-05;5.1613333333e-05;NaN;1;NaN;NaN;3416827.535;5369364.684;0;0
"house_w357214807";148.79;"true";"house_node";1;283.15;283.15;1746;0;6.832e-05;6.832e-05;NaN;1;NaN;NaN;3416812.081;5369471.203;0;0
"house_w357214808";148.82;"true";"house_node";1;283.15;283.15;1747;0;5.7516666667e-05;5.7516666667e-05;NaN;1;NaN;NaN;3416808.055;5369409.576;0;0
"house_w357214809";148.88;"true";"house_node";1;283.15;283.15;1748;0;5.1613333333e-05;5.1613333333e-05;NaN;1;NaN;NaN;3416797.349;5369353.85;0;0
"house_w357214810";148.22;"true";"house_node";1;283.15;283.15;1749;0;6.0223333333e-05;6.0223333333e-05;NaN;1;NaN;NaN;3416821.509;5369341.483;0;0
"house_w357214811";148.64;"true";"house_node";1;283.15;283.15;1750;0;6.832e-05;6.832e-05;NaN;1;NaN;NaN;3416868.622;5369421.787;0;0
"house_w357214812";148.18;"true";"house_node";1;283.15;283.15;1751;0;5.558e-05;5.558e-05;NaN;1;NaN;NaN;3416845.384;5369327.697;0;0
"house_w357214813";148.46;"true";"house_node";1;283.15;283.15;1752;0;4.5173333333e-05;4.5173333333e-05;NaN;1;NaN;NaN;3416886.589;5369404.985;0;0
"house_w357214814";148.42;"true";"house_node";1;283.15;283.15;1753;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3416936.4;5369430.941;0;0
"house_w357214815";148.88;"true";"house_node";1;283.15;283.15;1754;0;7.1236666667e-05;7.1236666667e-05;NaN;1;NaN;NaN;3416844.098;5369396.072;0;0
"house_w357214816";148.34;"true";"house_node";1;283.15;283.15;1755;0;0.00010101;0.00010101;NaN;1;NaN;NaN;3416920.665;5369407.371;0;0
"house_w357214817";148.84;"true";"house_node";1;283.15;283.15;1756;0;6.321e-05;6.321e-05;NaN;1;NaN;NaN;3416834.827;5369468.31;0;0
"house_w357214818";148.75;"true";"house_node";1;283.15;283.15;1757;0;5.7376666667e-05;5.7376666667e-05;NaN;1;NaN;NaN;3416806.311;5369392.926;0;0
"house_w357214819";148.48;"true";"house_node";1;283.15;283.15;1758;0;5.7516666667e-05;5.7516666667e-05;NaN;1;NaN;NaN;3416863.105;5369366.406;0;0
"house_w357214820";147.89;"true";"house_node";1;283.15;283.15;1759;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3416851.883;5369320.175;0;0
"house_w357214821";148.17;"true";"house_node";1;283.15;283.15;1760;0;5.558e-05;5.558e-05;NaN;1;NaN;NaN;3416829.65;5369333.648;0;0
"house_w357214822";148.44;"true";"house_node";1;283.15;283.15;1761;0;6.832e-05;6.832e-05;NaN;1;NaN;NaN;3416881.129;5369392.008;0;0
"house_w357214823";148.62;"true";"house_node";1;283.15;283.15;1762;0;5.7516666667e-05;5.7516666667e-05;NaN;1;NaN;NaN;3416841.454;5369427.25;0;0
"house_w357214824";148.46;"true";"house_node";1;283.15;283.15;1763;0;6.832e-05;6.832e-05;NaN;1;NaN;NaN;3416875.672;5369385.519;0;0
"house_w357218592";150.49;"true";"house_node";1;283.15;283.15;1764;0;5.2056666667e-05;5.2056666667e-05;NaN;1;NaN;NaN;3417723.527;5368901.112;0;0
"house_w357218593";150.42;"true";"house_node";1;283.15;283.15;1765;0;5.7493333333e-05;5.7493333333e-05;NaN;1;NaN;NaN;3417735.329;5368784.832;0;0
"house_w357218594";150.5;"true";"house_node";1;283.15;283.15;1766;0;7.1096666667e-05;7.1096666667e-05;NaN;1;NaN;NaN;3417651.107;5368849.83;0;0
"house_w357218595";150.27;"true";"house_node";1;283.15;283.15;1767;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417778.693;5368874.215;0;0
"house_w357218596";150.47;"true";"house_node";1;283.15;283.15;1768;0;5.4716666667e-05;5.4716666667e-05;NaN;1;NaN;NaN;3417678.23;5368866.475;0;0
"house_w357218597";150.47;"true";"house_node";1;283.15;283.15;1769;0;0.000132673333333;0.000132673333333;NaN;1;NaN;NaN;3417631.043;5368800.317;0;0
"house_w357218598";150.49;"true";"house_node";1;283.15;283.15;1770;0;0.000112583333333;0.000112583333333;NaN;1;NaN;NaN;3417692.902;5368856.759;0;0
"house_w357218599";150.46;"true";"house_node";1;283.15;283.15;1771;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3417675.23;5368915.46;0;0
"house_w357218600";150.43;"true";"house_node";1;283.15;283.15;1772;0;5.1263333333e-05;5.1263333333e-05;NaN;1;NaN;NaN;3417670.01;5368805.556;0;0
"house_w357218601";150.46;"true";"house_node";1;283.15;283.15;1773;0;3.8033333333e-05;3.8033333333e-05;NaN;1;NaN;NaN;3417655.098;5368820.45;0;0
"house_w357218602";150.34;"true";"house_node";1;283.15;283.15;1774;0;9.5106666667e-05;9.5106666667e-05;NaN;1;NaN;NaN;3417880.766;5368842.723;0;0
"house_w357218603";150.49;"true";"house_node";1;283.15;283.15;1775;0;3.6563333333e-05;3.6563333333e-05;NaN;1;NaN;NaN;3417708.055;5368851.142;0;0
"house_w357218604";150.47;"true";"house_node";1;283.15;283.15;1776;0;8.3836666667e-05;8.3836666667e-05;NaN;1;NaN;NaN;3417664.823;5368840.228;0;0
"house_w357218605";150.49;"true";"house_node";1;283.15;283.15;1777;0;8.232e-05;8.232e-05;NaN;1;NaN;NaN;3417661.484;5368873.424;0;0
"house_w357218606";150.47;"true";"house_node";1;283.15;283.15;1778;0;6.034e-05;6.034e-05;NaN;1;NaN;NaN;3417637.488;5368825.607;0;0
"house_w357218607";150.15;"true";"house_node";1;283.15;283.15;1779;0;5.7376666667e-05;5.7376666667e-05;NaN;1;NaN;NaN;3417915.116;5368843.848;0;0
"house_w357218608";150.39;"true";"house_node";1;283.15;283.15;1780;0;6.034e-05;6.034e-05;NaN;1;NaN;NaN;3417652.082;5368804.088;0;0
"house_w357218609";150.48;"true";"house_node";1;283.15;283.15;1781;0;3.0193333333e-05;3.0193333333e-05;NaN;1;NaN;NaN;3417694.246;5368879.03;0;0
"house_w357218610";150.46;"true";"house_node";1;283.15;283.15;1782;0;5.313e-05;5.313e-05;NaN;1;NaN;NaN;3417690.594;5368912.948;0;0
"house_w357218611";150.39;"true";"house_node";1;283.15;283.15;1783;0;5.838e-05;5.838e-05;NaN;1;NaN;NaN;3417720.333;5368779.911;0;0
"house_w357218612";150.27;"true";"house_node";1;283.15;283.15;1784;0;6.3326666667e-05;6.3326666667e-05;NaN;1;NaN;NaN;3417864.8;5368940.361;0;0
"house_w357218613";150.3;"true";"house_node";1;283.15;283.15;1785;0;3.0193333333e-05;3.0193333333e-05;NaN;1;NaN;NaN;3417759.908;5368883.531;0;0
"house_w368882784";148.83;"true";"house_node";1;283.15;283.15;1786;0;2.9703333333e-05;2.9703333333e-05;NaN;1;NaN;NaN;3416967.069;5369725.076;0;0
"house_w368882785";148.71;"true";"house_node";1;283.15;283.15;1787;0;6.0876666667e-05;6.0876666667e-05;NaN;1;NaN;NaN;3416986.194;5369617.851;0;0
